book_id,book_name,rates,price
2022,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,3,12.08
2023,How to Stop Worrying and Start Living,5,46.49
2024,All the Light We Cannot See,5,29.87
2025,The Girl You Left Behind (The Girl You Left Behind #1),1,15.79
2026,(Un)Qualified: How God Uses Broken People to Do Big Things,5,54
2027,Crazy Love: Overwhelmed by a Relentless God,2,47.72
2028,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,1,25.77
2029,Silence in the Dark (Logan Point #4),3,58.33
2030,The Grownup,1,35.88
2031,Suzie Snowflake: One beautiful flake (a self-esteem story),5,54.81
2032,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",3,49.05
2033,"Eat Fat, Get Thin",2,54.07
2034,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,5,49.71
2035,The Art and Science of Low Carbohydrate Living,5,52.98
2036,Libertarianism for Beginners,2,51.33
2037,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,4,52.65
2038,Equal Is Unfair: America's Misguided Fight Against Income Inequality,1,56.86
2039,Amid the Chaos,1,36.58
2040,Dark Notes,5,19.19
2041,The Long Shadow of Small Ghosts: Murder and Memory in an American City,1,10.97
